WARD,month,permits
21,2009-07,36
21,2009-08,45
21,2009-09,63
21,2009-10,62
21,2009-10,39
21,2009-11,46
21,2009-11,35
21,2009-12,35
21,2009-12,48
21,2010-01,23
21,2010-02,32
21,2010-02,42
21,2010-03,58
21,2010-03,27
21,2010-04,57
21,2010-04,34
21,2010-05,33
21,2010-06,65
21,2010-06,26
21,2010-07,46
21,2010-08,49
21,2010-08,47
21,2010-08,34
21,2010-09,19
21,2010-11,27
21,2010-12,34
21,2011-01,21
21,2011-01,28
21,2011-01,32
21,2011-01,20
21,2011-02,12
21,2011-03,44
21,2011-03,47
21,2011-04,40
21,2011-05,43
21,2011-05,34
21,2011-06,36
21,2011-07,32
21,2011-07,40
21,2011-08,51
21,2011-08,30
21,2011-09,31
21,2011-10,19
21,2011-11,24
21,2011-12,25
21,2011-12,9
21,2012-01,11
21,2012-02,8
21,2012-03,24
21,2012-04,33
21,2012-04,41
21,2012-04,26
21,2012-05,42
21,2012-05,32
21,2012-07,35
21,2012-07,20
21,2012-08,31
21,2012-08,46
21,2012-09,40
21,2012-10,41
21,2012-10,61
21,2012-10,16
21,2012-11,35
21,2012-11,23
21,2012-12,18
21,2013-01,47
21,2013-02,40
21,2013-02,23
21,2013-03,50
21,2013-03,16
21,2013-04,50
21,2013-04,30
21,2013-05,58
21,2013-05,37
21,2013-06,31
21,2013-07,25
21,2013-08,22
21,2013-08,58
21,2013-08,51
21,2013-08,19
21,2013-09,19
21,2013-10,53
21,2013-10,27
21,2013-11,43
21,2013-11,36
21,2013-12,15
21,2014-01,26
21,2014-01,23
21,2014-02,24
21,2014-02,17
21,2014-03,21
21,2014-04,35
21,2014-05,48
21,2014-05,20
21,2014-06,21
21,2014-07,56
21,2014-07,83
21,2014-07,53
21,2014-08,57
21,2014-08,37
21,2014-09,53
21,2014-09,20
21,2014-10,65
21,2014-10,62
21,2014-11,47
21,2014-11,26
21,2014-12,73
21,2015-01,31
21,2015-01,17
21,2015-02,33
21,2015-02,50
21,2015-02,17
21,2015-03,45
21,2015-03,28
21,2015-04,52
21,2015-04,38
21,2015-05,26
21,2015-06,60
21,2015-06,39
21,2015-08,50
21,2015-08,22
21,2015-10,37
21,2015-10,37
21,2015-10,63
21,2015-10,32
21,2015-11,45
21,2015-12,21
21,2016-01,41
21,2016-01,17
21,2016-02,43
21,2016-02,64
21,2016-02,18
21,2016-03,29
21,2016-05,40
21,2016-06,37
21,2016-07,32
21,2016-08,70
21,2016-08,33
21,2016-10,28
21,2016-10,48
21,2016-11,39
21,2016-11,49
21,2016-12,30
21,2016-12,50
21,2016-12,7
21,2017-01,41
21,2017-02,54
21,2017-02,24
21,2017-03,55
21,2017-04,39
21,2017-05,39
21,2017-05,59
21,2017-05,38
21,2017-06,30
21,2017-07,25
21,2017-09,51
21,2017-09,32
21,2017-10,66
21,2017-10,39
21,2017-11,45
21,2017-11,58
21,2017-12,32
21,2017-12,39
21,2018-02,30
21,2018-03,52
21,2018-03,60
21,2018-03,28
21,2018-04,47
21,2018-04,36
21,2018-05,57
21,2018-05,37
21,2018-06,29
21,2018-07,47
21,2018-07,57
21,2018-07,41
21,2018-08,64
21,2018-09,46
21,2018-10,47
21,2018-10,41
21,2018-11,54
21,2018-11,34
21,2018-12,19
21,2019-01,23
21,2019-02,53
21,2019-02,41
21,2019-03,45
21,2019-04,38
21,2019-05,28
21,2019-07,52
21,2019-07,66
21,2019-07,48
21,2019-08,59
21,2019-08,40
21,2019-09,55
21,2019-09,38
21,2019-10,74
21,2019-11,57
21,2019-11,34
21,2019-12,37
21,2020-01,33
21,2020-01,50
21,2020-01,24
21,2020-02,44
21,2020-02,55
21,2020-03,61
21,2020-04,44
21,2020-05,61
21,2020-06,53
21,2020-07,59
21,2020-08,48
21,2020-09,40
21,2020-10,53
21,2020-11,40
21,2020-11,46
21,2020-12,29
21,2021-01,31
21,2021-02,48
21,2021-02,21
21,2021-03,54
21,2021-03,65
21,2021-03,41
21,2021-04,15
22,2008-02,1
22,2008-02,1
22,2008-03,28
22,2008-04,49
22,2008-08,43
22,2008-11,40
22,2009-01,22
22,2009-02,27
22,2009-03,46
22,2009-05,44
22,2009-06,47
22,2009-08,58
22,2009-09,45
22,2009-09,31
22,2009-11,37
22,2010-01,27
22,2010-05,35
22,2010-06,32
22,2010-07,34
22,2010-09,28
22,2010-11,37
22,2010-12,29
22,2011-01,22
22,2011-02,21
22,2011-03,48
22,2011-04,29
22,2011-08,38
22,2012-01,26
22,2012-02,28
22,2012-03,40
22,2012-05,55
22,2012-06,50
22,2012-09,55
22,2013-01,32
22,2013-03,33
22,2013-05,51
22,2013-06,50
22,2013-07,35
22,2013-08,37
22,2013-10,51
22,2013-11,30
22,2014-03,30
22,2014-09,50
22,2014-10,56
22,2014-11,31
22,2015-01,26
22,2015-02,33
22,2015-03,38
22,2015-05,55
22,2015-07,66
22,2015-12,43
22,2015-12,34
22,2016-01,42
22,2016-01,47
22,2016-02,29
22,2016-03,43
22,2016-03,56
22,2016-05,46
22,2016-08,34
22,2016-10,46
22,2016-12,43
22,2016-12,31
22,2017-01,28
22,2017-03,43
22,2017-06,51
22,2017-08,69
22,2017-09,44
22,2017-09,36
22,2017-10,70
22,2017-12,36
22,2018-02,33
22,2018-05,53
22,2018-05,62
22,2018-06,42
22,2018-11,37
22,2018-12,41
22,2019-02,31
22,2019-03,35
22,2019-05,44
22,2019-07,61
22,2019-09,45
22,2020-01,49
22,2020-02,45
22,2020-04,44
22,2020-06,33
22,2020-07,46
22,2020-08,55
22,2020-10,51
22,2020-11,31
22,2020-11,37
22,2021-01,31
22,2021-02,23
22,2021-04,9
23,2007-12,1
23,2008-03,31
23,2008-04,52
23,2008-04,24
23,2008-05,79
23,2008-05,25
23,2008-06,44
23,2008-06,8
23,2008-06,7
23,2008-07,40
23,2008-07,11
23,2008-08,54
23,2008-08,78
23,2008-08,38
23,2008-09,44
23,2008-09,24
23,2008-09,17
23,2008-10,40
23,2008-10,13
23,2008-10,15
23,2008-11,24
23,2008-11,11
23,2008-12,17
23,2008-12,12
23,2008-12,15
23,2009-01,18
23,2009-01,5
23,2009-01,9
23,2009-02,26
23,2009-03,53
23,2009-03,28
23,2009-04,49
23,2009-04,44
23,2009-04,7
23,2009-05,36
23,2009-05,35
23,2009-06,44
23,2009-07,31
23,2009-07,13
23,2009-08,34
23,2009-08,6
23,2009-08,6
23,2009-09,45
23,2009-09,16
23,2009-10,42
23,2009-10,28
23,2009-11,29
23,2009-11,1
23,2009-11,10
23,2009-12,20
23,2009-12,12
23,2009-12,3
23,2010-01,31
23,2010-01,16
23,2010-02,82
23,2010-02,21
23,2010-02,17
23,2010-03,36
23,2010-04,44
23,2010-04,15
23,2010-04,22
23,2010-05,26
23,2010-06,49
23,2010-06,9
23,2010-06,11
23,2010-07,37
23,2010-07,21
23,2010-07,6
23,2010-07,31
23,2010-08,50
23,2010-08,24
23,2010-09,33
23,2010-09,17
23,2010-09,5
23,2010-10,35
23,2010-10,14
23,2010-10,4
23,2010-11,40
23,2010-12,26
23,2011-01,18
23,2011-01,9
23,2011-02,57
23,2011-02,4
23,2011-02,4
23,2011-03,84
23,2011-04,84
23,2011-04,13
23,2011-05,43
23,2011-06,29
23,2011-06,26
23,2011-07,31
23,2011-07,35
23,2011-07,9
23,2011-08,52
23,2011-08,26
23,2011-08,11
23,2011-09,26
23,2011-09,5
23,2011-10,26
23,2011-10,17
23,2011-11,41
23,2011-11,20
23,2011-12,26
23,2011-12,5
23,2011-12,5
23,2012-01,41
23,2012-01,15
23,2012-02,21
23,2012-02,7
23,2012-03,35
23,2012-03,10
23,2012-04,48
23,2012-04,23
23,2012-04,18
23,2012-05,83
23,2012-06,49
23,2012-06,25
23,2012-07,28
23,2012-08,44
23,2012-08,20
23,2012-09,23
23,2012-10,44
23,2012-11,33
23,2012-11,12
23,2012-12,27
23,2013-01,36
23,2013-01,8
23,2013-02,39
23,2013-02,8
23,2013-02,5
23,2013-03,23
23,2013-03,6
23,2013-04,25
23,2013-04,15
23,2013-04,18
23,2013-05,57
23,2013-05,46
23,2013-06,29
23,2013-06,12
23,2013-06,12
23,2013-07,35
23,2013-07,13
23,2013-08,37
23,2013-08,14
23,2013-08,11
23,2013-08,20
23,2013-09,37
23,2013-10,42
23,2013-10,22
23,2013-11,22
23,2013-11,7
23,2013-12,29
23,2014-01,4
23,2014-01,7
23,2014-01,5
23,2014-02,17
23,2014-02,2
23,2014-03,24
23,2014-04,41
23,2014-04,8
23,2014-04,23
23,2014-05,41
23,2014-05,9
23,2014-06,54
23,2014-07,46
23,2014-07,27
23,2014-07,28
23,2014-08,30
23,2014-08,22
23,2014-08,24
23,2014-09,31
23,2014-09,9
23,2014-10,38
23,2014-10,10
23,2014-11,34
23,2014-11,15
23,2014-11,11
23,2014-12,32
23,2014-12,11
23,2015-01,36
23,2015-01,9
23,2015-02,17
23,2015-03,41
23,2015-03,8
23,2015-04,51
23,2015-04,14
23,2015-04,24
23,2015-05,45
23,2015-05,7
23,2015-05,10
23,2015-06,52
23,2015-06,8
23,2015-07,47
23,2015-07,36
23,2015-09,13
23,2015-09,20
23,2015-10,19
23,2015-11,42
23,2015-11,28
23,2015-11,52
23,2016-01,38
23,2016-01,7
23,2016-01,12
23,2016-01,30
23,2016-01,26
23,2016-02,24
23,2016-03,35
23,2016-04,53
23,2016-04,7
23,2016-05,15
23,2016-05,29
23,2016-05,35
23,2016-06,57
23,2016-06,15
23,2016-06,47
23,2016-07,19
23,2016-08,32
23,2016-09,13
23,2016-10,41
23,2016-10,16
23,2016-10,21
23,2016-11,16
23,2016-11,30
23,2017-01,21
23,2017-01,4
23,2017-01,7
23,2017-01,23
23,2017-02,33
23,2017-02,6
23,2017-03,11
23,2017-04,12
23,2017-05,68
23,2017-05,10
23,2017-05,21
23,2017-05,26
23,2017-05,45
23,2017-07,47
23,2017-07,15
23,2017-07,5
23,2017-07,15
23,2017-08,51
23,2017-09,5
23,2017-10,39
23,2017-10,8
23,2017-10,40
23,2017-11,26
23,2017-11,6
23,2017-11,20
23,2017-12,30
23,2018-01,31
23,2018-01,5
23,2018-01,10
23,2018-02,11
23,2018-03,55
23,2018-03,12
23,2018-04,56
23,2018-04,20
23,2018-04,31
23,2018-05,16
23,2018-06,56
23,2018-06,10
23,2018-06,18
23,2018-07,33
23,2018-08,37
23,2018-08,24
23,2018-09,57
23,2018-09,14
23,2018-10,51
23,2018-10,16
23,2018-10,17
23,2018-10,30
23,2018-11,13
23,2018-12,18
23,2018-12,36
23,2019-01,30
23,2019-01,3
23,2019-02,6
23,2019-02,15
23,2019-03,8
23,2019-04,71
23,2019-04,7
23,2019-05,13
23,2019-06,48
23,2019-07,68
23,2019-07,19
23,2019-07,24
23,2019-08,13
23,2019-09,53
23,2019-09,14
23,2019-09,24
23,2019-10,18
23,2019-11,35
23,2019-11,13
23,2019-12,29
23,2019-12,6
23,2020-01,10
23,2020-02,29
23,2020-02,7
23,2020-03,37
23,2020-03,8
23,2020-03,30
23,2020-04,44
23,2020-04,7
23,2020-05,31
23,2020-05,5
23,2020-05,22
23,2020-06,37
23,2020-06,21
23,2020-06,35
23,2020-08,13
23,2020-08,24
23,2020-09,40
23,2020-09,16
23,2020-09,39
23,2020-10,39
23,2020-10,13
23,2020-11,7
23,2020-11,9
23,2020-12,21
23,2020-12,7
23,2020-12,22
23,2021-01,28
23,2021-01,6
23,2021-01,8
23,2021-01,9
23,2021-02,18
23,2021-02,4
23,2021-03,48
23,2021-03,15
23,2021-03,28
23,2021-04,5
24,2006-08,1
24,2007-01,1
24,2007-02,1
24,2007-12,2
24,2008-03,48
24,2008-04,29
24,2008-04,51
24,2008-05,27
24,2008-05,57
24,2008-06,20
24,2008-06,46
24,2008-06,41
24,2008-08,27
24,2008-08,62
24,2008-09,51
24,2008-10,62
24,2008-11,40
24,2008-12,52
24,2009-01,18
24,2009-01,42
24,2009-02,17
24,2009-02,38
24,2009-03,42
24,2009-04,46
24,2009-04,52
24,2009-05,27
24,2009-05,27
24,2009-06,52
24,2009-07,19
24,2009-07,56
24,2009-08,30
24,2009-08,36
24,2009-09,24
24,2009-10,29
24,2009-10,65
24,2009-11,53
24,2009-12,41
24,2009-12,40
24,2010-01,17
24,2010-01,48
24,2010-02,25
24,2010-02,48
24,2010-03,31
24,2010-03,33
24,2010-03,45
24,2010-03,30
24,2010-04,58
24,2010-05,44
24,2010-06,29
24,2010-06,43
24,2010-07,27
24,2010-07,42
24,2010-08,27
24,2010-09,60
24,2010-10,41
24,2010-11,17
24,2010-11,31
24,2010-12,23
24,2010-12,21
24,2010-12,30
24,2011-01,15
24,2011-01,34
24,2011-02,32
24,2011-02,27
24,2011-03,30
24,2011-04,47
24,2011-05,16
24,2011-05,39
24,2011-05,37
24,2011-06,26
24,2011-06,46
24,2011-07,33
24,2011-08,31
24,2011-08,38
24,2011-09,35
24,2011-10,19
24,2011-10,39
24,2011-11,27
24,2011-11,34
24,2011-12,19
24,2011-12,23
24,2011-12,40
24,2012-01,20
24,2012-01,17
24,2012-01,22
24,2012-02,42
24,2012-03,42
24,2012-04,28
24,2012-04,41
24,2012-05,46
24,2012-06,22
24,2012-06,54
24,2012-07,41
24,2012-08,29
24,2012-08,39
24,2012-09,38
24,2012-10,36
24,2012-11,92
24,2012-11,37
24,2012-12,30
24,2012-12,25
24,2013-01,31
24,2013-01,25
24,2013-01,28
24,2013-02,23
24,2013-03,23
24,2013-04,20
24,2013-04,40
24,2013-05,24
24,2013-05,44
24,2013-06,56
24,2013-07,43
24,2013-08,32
24,2013-09,32
24,2013-09,39
24,2013-10,48
24,2013-11,31
24,2013-12,23
24,2013-12,26
24,2014-01,8
24,2014-01,27
24,2014-03,33
24,2014-04,51
24,2014-04,29
24,2014-05,38
24,2014-05,33
24,2014-06,41
24,2014-07,74
24,2014-08,61
24,2014-09,65
24,2014-10,59
24,2014-11,28
24,2014-11,46
24,2014-12,117
24,2014-12,49
24,2015-01,24
24,2015-02,40
24,2015-02,25
24,2015-03,22
24,2015-03,46
24,2015-04,21
24,2015-05,42
24,2015-06,12
24,2015-06,39
24,2015-07,24
24,2015-07,50
24,2015-08,48
24,2015-09,46
24,2015-10,48
24,2015-11,22
24,2015-11,41
24,2015-12,34
24,2015-12,49
24,2016-01,40
24,2016-02,42
24,2016-03,53
24,2016-04,34
24,2016-04,59
24,2016-05,14
24,2016-05,44
24,2016-06,43
24,2016-06,59
24,2016-09,55
24,2016-10,50
24,2016-11,41
24,2016-11,43
24,2016-12,34
24,2016-12,38
24,2017-01,42
24,2017-02,48
24,2017-03,46
24,2017-04,34
24,2017-05,52
24,2017-06,32
24,2017-07,46
24,2017-08,73
24,2017-10,36
24,2017-11,61
24,2017-12,27
24,2017-12,36
24,2018-01,36
24,2018-02,22
24,2018-02,28
24,2018-03,28
24,2018-03,47
24,2018-04,32
24,2018-04,57
24,2018-05,53
24,2018-06,49
24,2018-07,28
24,2018-07,53
24,2018-08,40
24,2018-08,60
24,2018-08,62
24,2018-09,26
24,2018-09,61
24,2018-10,33
24,2018-10,69
24,2018-11,46
24,2018-12,38
24,2018-12,36
24,2019-01,39
24,2019-01,45
24,2019-02,18
24,2019-02,42
24,2019-03,48
24,2019-04,40
24,2019-04,67
24,2019-05,48
24,2019-06,30
24,2019-06,32
24,2019-06,62
24,2019-07,112
24,2019-07,27
24,2019-07,50
24,2019-08,31
24,2019-08,61
24,2019-09,39
24,2019-09,55
24,2019-10,78
24,2019-11,37
24,2019-11,44
24,2019-12,37
24,2020-01,50
24,2020-02,22
24,2020-02,56
24,2020-03,34
24,2020-03,35
24,2020-04,28
24,2020-05,39
24,2020-06,34
24,2020-07,35
24,2020-08,18
24,2020-09,23
24,2020-09,40
24,2020-11,27
24,2020-12,16
24,2021-02,25
24,2021-03,44
24,2021-04,7
24,2021-04,18
25,2008-02,3
25,2008-03,13
25,2008-04,33
25,2008-04,7
25,2008-05,35
25,2008-06,107
25,2008-06,34
25,2008-06,5
25,2008-07,38
25,2008-08,119
25,2008-08,11
25,2008-09,51
25,2008-09,19
25,2008-10,33
25,2008-10,7
25,2008-11,171
25,2008-11,37
25,2008-11,7
25,2008-12,28
25,2009-01,21
25,2009-02,26
25,2009-02,11
25,2009-03,45
25,2009-04,38
25,2009-04,15
25,2009-05,26
25,2009-06,50
25,2009-06,13
25,2009-07,43
25,2009-08,34
25,2009-08,12
25,2009-09,60
25,2009-10,32
25,2009-10,25
25,2009-10,12
25,2009-11,174
25,2009-11,38
25,2009-12,32
25,2010-01,28
25,2010-02,97
25,2010-02,35
25,2010-02,7
25,2010-03,117
25,2010-03,44
25,2010-04,31
25,2010-04,20
25,2010-05,42
25,2010-05,7
25,2010-06,20
25,2010-06,12
25,2010-07,34
25,2010-07,16
25,2010-08,32
25,2010-08,27
25,2010-09,146
25,2010-09,34
25,2010-09,12
25,2010-10,35
25,2010-10,14
25,2010-11,47
25,2010-11,10
25,2010-12,23
25,2011-01,101
25,2011-01,44
25,2011-01,9
25,2011-02,25
25,2011-03,31
25,2011-03,12
25,2011-04,34
25,2011-05,39
25,2011-05,10
25,2011-06,144
25,2011-06,34
25,2011-07,35
25,2011-08,54
25,2011-08,13
25,2011-09,152
25,2011-09,31
25,2011-10,34
25,2011-11,28
25,2011-12,94
25,2011-12,35
25,2011-12,5
25,2012-01,21
25,2012-01,6
25,2012-02,32
25,2012-03,41
25,2012-04,38
25,2012-05,46
25,2012-05,6
25,2012-06,34
25,2012-07,51
25,2012-08,143
25,2012-08,25
25,2012-08,15
25,2012-09,43
25,2012-09,6
25,2012-10,40
25,2012-10,12
25,2012-11,29
25,2012-11,16
25,2012-12,23
25,2012-12,6
25,2013-01,34
25,2013-01,12
25,2013-02,32
25,2013-03,32
25,2013-04,44
25,2013-05,60
25,2013-05,15
25,2013-06,34
25,2013-06,9
25,2013-07,27
25,2013-08,40
25,2013-08,9
25,2013-09,38
25,2013-09,12
25,2013-10,30
25,2013-11,35
25,2013-11,4
25,2013-11,38
25,2013-12,30
25,2013-12,5
25,2014-01,20
25,2014-02,18
25,2014-03,39
25,2014-04,34
25,2014-04,19
25,2014-05,39
25,2014-05,13
25,2014-06,35
25,2014-06,18
25,2014-07,51
25,2014-07,34
25,2014-08,55
25,2014-09,46
25,2014-10,48
25,2014-11,42
25,2014-11,8
25,2014-12,42
25,2014-12,12
25,2015-01,26
25,2015-02,26
25,2015-03,33
25,2015-04,35
25,2015-04,12
25,2015-05,36
25,2015-06,42
25,2015-06,16
25,2015-07,199
25,2015-07,54
25,2015-07,16
25,2015-08,39
25,2015-08,7
25,2015-09,43
25,2015-09,8
25,2015-10,76
25,2015-11,41
25,2015-11,11
25,2015-12,159
25,2015-12,55
25,2016-01,35
25,2016-01,10
25,2016-02,45
25,2016-02,22
25,2016-03,49
25,2016-03,22
25,2016-04,54
25,2016-04,14
25,2016-05,60
25,2016-06,67
25,2016-07,53
25,2016-07,12
25,2016-08,62
25,2016-08,17
25,2016-09,83
25,2016-09,11
25,2016-10,56
25,2016-10,348
25,2016-10,14
25,2016-10,12
25,2016-11,55
25,2016-12,43
25,2016-12,7
25,2016-12,8
25,2017-01,41
25,2017-01,13
25,2017-02,158
25,2017-02,58
25,2017-03,75
25,2017-03,13
25,2017-03,25
25,2017-04,179
25,2017-04,12
25,2017-05,59
25,2017-05,13
25,2017-06,63
25,2017-07,62
25,2017-07,14
25,2017-08,81
25,2017-08,16
25,2017-09,61
25,2017-09,14
25,2017-10,86
25,2017-11,84
25,2017-11,15
25,2017-12,35
25,2017-12,9
25,2018-01,188
25,2018-01,49
25,2018-02,44
25,2018-03,244
25,2018-03,54
25,2018-03,16
25,2018-04,64
25,2018-04,8
25,2018-05,59
25,2018-06,228
25,2018-06,74
25,2018-06,17
25,2018-07,60
25,2018-07,20
25,2018-07,18
25,2018-08,60
25,2018-09,62
25,2018-09,18
25,2018-10,64
25,2018-10,20
25,2018-11,55
25,2018-11,7
25,2018-12,34
25,2018-12,12
25,2019-01,49
25,2019-02,44
25,2019-02,15
25,2019-03,57
25,2019-03,18
25,2019-04,10
25,2019-05,64
25,2019-05,19
25,2019-06,60
25,2019-06,9
25,2019-07,56
25,2019-07,16
25,2019-08,78
25,2019-08,8
25,2019-09,48
25,2019-09,20
25,2019-10,12
25,2019-11,47
25,2019-12,12
25,2019-12,15
25,2020-01,204
25,2020-01,53
25,2020-02,63
25,2020-02,15
25,2020-03,57
25,2020-03,18
25,2020-04,182
25,2020-04,44
25,2020-04,19
25,2020-05,34
25,2020-05,7
25,2020-06,57
25,2020-07,48
25,2020-07,16
25,2020-08,39
25,2020-10,149
25,2020-10,49
25,2020-10,16
25,2020-11,31
25,2020-11,8
25,2020-11,11
25,2020-12,31
25,2020-12,16
25,2021-01,40
25,2021-01,15
25,2021-01,8
25,2021-02,33
25,2021-02,9
25,2021-03,45
25,2021-03,16
25,2021-03,33
25,2021-04,16
25,2021-04,13
26,2006-04,1
26,2007-12,1
26,2008-02,9
26,2008-03,53
26,2008-04,142
26,2008-05,52
26,2008-05,152
26,2008-08,82
26,2008-09,42
26,2008-10,193
26,2008-11,80
26,2009-01,36
26,2009-01,122
26,2009-03,49
26,2009-04,151
26,2009-05,119
26,2009-06,179
26,2009-08,142
26,2009-10,55
26,2009-10,179
26,2009-11,60
26,2009-11,105
26,2009-12,73
26,2010-02,73
26,2010-05,43
26,2010-06,57
26,2010-07,74
26,2010-08,51
26,2010-08,126
26,2010-09,101
26,2010-09,54
26,2010-11,43
26,2011-08,93
26,2011-08,73
26,2011-10,80
26,2011-11,53
26,2011-11,126
26,2012-02,50
26,2012-03,64
26,2012-06,52
26,2012-06,149
26,2012-08,90
26,2012-08,51
26,2012-10,125
26,2012-10,51
26,2012-12,127
26,2013-01,84
26,2013-04,67
26,2013-06,97
26,2013-08,67
26,2013-09,115
26,2014-01,73
26,2014-01,34
26,2014-02,85
26,2014-02,34
26,2014-02,159
26,2014-05,115
26,2014-06,67
26,2014-11,60
26,2015-06,77
26,2015-07,64
26,2015-09,22
26,2015-09,70
26,2015-10,60
26,2015-11,64
26,2015-12,55
26,2015-12,177
26,2016-01,13
26,2016-02,105
26,2016-02,45
26,2016-02,149
26,2016-04,49
26,2016-05,61
26,2016-07,60
26,2016-08,51
26,2016-09,238
26,2016-11,64
26,2017-01,61
26,2017-03,73
26,2017-04,119
26,2017-04,60
26,2017-05,75
26,2017-06,20
26,2017-09,67
26,2017-11,17
26,2017-12,63
26,2018-01,13
26,2018-02,59
26,2018-03,81
26,2018-04,59
26,2018-05,65
26,2018-05,201
26,2018-08,25
26,2018-08,68
26,2018-09,79
26,2018-10,74
26,2018-10,211
26,2019-02,11
26,2019-02,46
26,2019-02,113
26,2019-03,57
26,2019-06,36
26,2019-06,75
26,2019-07,63
26,2019-08,87
26,2019-09,110
26,2019-09,89
26,2019-10,78
26,2019-10,177
26,2019-12,148
26,2020-02,59
26,2020-03,62
26,2020-05,16
26,2020-05,117
26,2020-09,45
26,2020-10,50
26,2020-12,19
26,2021-02,61
26,2021-03,18
26,2021-04,18
27,2007-01,2
27,2008-06,65
27,2008-07,127
27,2008-08,223
27,2008-09,149
27,2008-10,73
27,2008-11,23
27,2008-11,29
27,2009-01,101
27,2009-02,94
27,2009-03,115
27,2009-05,46
27,2009-06,181
27,2009-07,120
27,2009-08,248
27,2009-08,52
27,2009-12,30
27,2010-01,50
27,2010-02,115
27,2010-03,77
27,2010-04,64
27,2010-04,173
27,2010-06,141
27,2010-10,137
27,2010-11,130
27,2010-12,34
27,2010-12,71
27,2010-12,118
27,2011-01,219
27,2011-01,43
27,2011-02,30
27,2011-02,134
27,2011-03,50
27,2011-03,124
27,2011-04,57
27,2011-05,52
27,2011-05,137
27,2011-06,65
27,2011-08,143
27,2011-09,66
27,2011-10,174
27,2011-11,125
27,2011-12,38
27,2012-01,70
27,2012-01,101
27,2012-02,91
27,2012-03,106
27,2012-03,159
27,2012-04,258
27,2012-04,52
27,2012-04,179
27,2012-05,282
27,2012-05,67
27,2012-05,18
27,2012-07,141
27,2012-09,63
27,2012-10,161
27,2012-11,48
27,2012-11,127
27,2013-01,58
27,2013-01,155
27,2013-02,47
27,2013-03,69
27,2013-03,15
27,2013-04,154
27,2013-04,130
27,2013-05,83
27,2013-07,59
27,2013-08,23
27,2013-08,175
27,2013-09,81
27,2013-10,94
27,2013-10,168
27,2013-11,297
27,2013-11,70
27,2013-12,45
27,2014-02,133
27,2014-03,50
27,2014-03,24
27,2014-04,179
27,2014-05,56
27,2014-05,194
27,2014-06,170
27,2014-06,21
27,2014-07,100
27,2014-07,238
27,2014-08,78
27,2014-08,199
27,2014-09,319
27,2014-09,73
27,2014-10,182
27,2015-02,47
27,2015-02,133
27,2015-03,186
27,2015-03,185
27,2015-04,74
27,2015-04,161
27,2015-04,175
27,2015-05,52
27,2015-06,189
27,2015-07,35
27,2015-08,46
27,2015-08,28
27,2015-09,169
27,2015-10,32
27,2015-11,167
27,2016-01,51
27,2016-01,18
27,2016-03,215
27,2016-04,24
27,2016-06,50
27,2016-06,32
27,2016-06,228
27,2016-07,322
27,2016-07,231
27,2016-08,290
27,2016-09,321
27,2016-09,50
27,2016-09,226
27,2016-10,79
27,2016-11,305
27,2017-01,121
27,2017-02,51
27,2017-02,161
27,2017-02,22
27,2017-03,20
27,2017-04,23
27,2017-05,208
27,2017-06,181
27,2017-06,198
27,2017-07,29
27,2017-07,175
27,2017-08,76
27,2017-09,25
27,2017-09,173
27,2017-11,331
27,2017-11,74
27,2017-11,21
27,2017-11,209
27,2018-01,292
27,2018-01,14
27,2018-02,22
27,2018-02,145
27,2018-03,186
27,2018-03,18
27,2018-04,31
27,2018-05,205
27,2018-06,59
27,2018-06,29
27,2018-07,333
27,2018-07,58
27,2018-08,268
27,2018-09,166
27,2018-10,40
27,2018-11,206
27,2018-12,157
27,2019-01,28
27,2019-01,184
27,2019-02,189
27,2019-03,36
27,2019-03,232
27,2019-04,273
27,2019-05,85
27,2019-05,38
27,2019-07,380
27,2019-07,178
27,2019-07,37
27,2019-07,228
27,2019-08,271
27,2019-09,186
27,2019-09,35
27,2019-10,369
27,2019-10,240
27,2019-11,59
27,2019-11,143
27,2019-12,76
27,2019-12,184
27,2020-03,23
27,2020-04,27
27,2020-05,47
27,2020-05,18
27,2020-05,135
27,2020-06,131
27,2020-06,177
27,2020-07,19
27,2020-07,156
27,2020-08,53
27,2020-08,126
27,2020-08,160
27,2020-09,157
27,2020-11,101
27,2020-11,126
27,2020-12,42
27,2021-02,45
27,2021-02,18
27,2021-02,129
27,2021-03,56
27,2021-04,9
27,2021-04,35
28,2008-01,1
28,2008-02,3
28,2008-02,1
28,2008-03,22
28,2008-03,20
28,2008-04,123
28,2008-05,24
28,2008-05,44
28,2008-06,118
28,2008-06,25
28,2008-07,37
28,2008-07,54
28,2008-08,63
28,2008-08,99
28,2008-08,23
28,2008-08,39
28,2008-09,95
28,2008-09,31
28,2008-09,29
28,2008-10,43
28,2008-11,18
28,2008-12,87
28,2008-12,25
28,2009-02,86
28,2009-02,32
28,2009-03,136
28,2009-03,33
28,2009-03,23
28,2009-04,28
28,2009-04,36
28,2009-05,100
28,2009-05,127
28,2009-06,131
28,2009-06,23
28,2009-07,104
28,2009-07,25
28,2009-08,111
28,2009-08,29
28,2009-09,28
28,2009-10,27
28,2009-10,53
28,2009-11,22
28,2009-12,20
28,2009-12,17
28,2010-01,18
28,2010-02,97
28,2010-02,17
28,2010-02,22
28,2010-04,27
28,2010-04,27
28,2010-05,34
28,2010-05,26
28,2010-06,100
28,2010-06,32
28,2010-07,77
28,2010-07,37
28,2010-08,38
28,2010-08,61
28,2010-09,31
28,2010-09,30
28,2010-10,20
28,2010-11,64
28,2011-02,16
