WARD,month,permits
28,2015-09-01,3
28,2015-10-01,5
28,2015-11-01,5
28,2015-12-01,2
28,2016-01-01,0
28,2016-02-01,1
28,2016-03-01,1
28,2016-04-01,1
28,2016-05-01,1
28,2016-06-01,1
28,2016-07-01,4
28,2016-08-01,3
28,2016-09-01,2
28,2016-10-01,2
28,2016-11-01,1
28,2016-12-01,0
28,2017-01-01,3
28,2017-02-01,0
28,2017-03-01,2
28,2017-04-01,3
28,2017-05-01,3
28,2017-06-01,2
28,2017-07-01,3
28,2017-08-01,5
28,2017-09-01,3
28,2017-10-01,1
28,2017-11-01,2
28,2017-12-01,4
28,2018-01-01,2
28,2018-02-01,8
28,2018-03-01,7
28,2018-04-01,1
28,2018-05-01,6
28,2018-06-01,2
28,2018-07-01,5
28,2018-08-01,6
28,2018-09-01,0
28,2018-10-01,1
28,2018-11-01,2
28,2018-12-01,2
28,2019-01-01,1
28,2019-02-01,0
28,2019-03-01,3
28,2019-04-01,5
28,2019-05-01,2
28,2019-06-01,7
28,2019-07-01,15
28,2019-08-01,3
28,2019-09-01,3
28,2019-10-01,7
28,2019-11-01,4
28,2019-12-01,3
28,2020-01-01,6
28,2020-02-01,4
28,2020-03-01,3
28,2020-04-01,5
28,2020-05-01,1
28,2020-06-01,3
28,2020-07-01,2
28,2020-08-01,2
28,2020-09-01,2
28,2020-10-01,3
28,2020-11-01,1
28,2020-12-01,3
28,2021-01-01,2
28,2021-02-01,2
28,2021-03-01,2
28,2021-04-01,0
29,2006-01-01,0
29,2006-02-01,0
29,2006-03-01,0
29,2006-04-01,0
29,2006-05-01,0
29,2006-06-01,0
29,2006-07-01,0
29,2006-08-01,0
29,2006-09-01,0
29,2006-10-01,0
29,2006-11-01,0
29,2006-12-01,0
29,2007-01-01,0
29,2007-02-01,0
29,2007-03-01,0
29,2007-04-01,0
29,2007-05-01,0
29,2007-06-01,0
29,2007-07-01,0
29,2007-08-01,0
29,2007-09-01,0
29,2007-10-01,0
29,2007-11-01,0
29,2007-12-01,0
29,2008-01-01,0
29,2008-02-01,0
29,2008-03-01,0
29,2008-04-01,1
29,2008-05-01,1
29,2008-06-01,1
29,2008-07-01,0
29,2008-08-01,1
29,2008-09-01,0
29,2008-10-01,0
29,2008-11-01,3
29,2008-12-01,0
29,2009-01-01,2
29,2009-02-01,0
29,2009-03-01,0
29,2009-04-01,0
29,2009-05-01,1
29,2009-06-01,2
29,2009-07-01,1
29,2009-08-01,0
29,2009-09-01,0
29,2009-10-01,0
29,2009-11-01,0
29,2009-12-01,2
29,2010-01-01,0
29,2010-02-01,1
29,2010-03-01,0
29,2010-04-01,0
29,2010-05-01,1
29,2010-06-01,0
29,2010-07-01,1
29,2010-08-01,0
29,2010-09-01,1
29,2010-10-01,0
29,2010-11-01,0
29,2010-12-01,1
29,2011-01-01,0
29,2011-02-01,0
29,2011-03-01,1
29,2011-04-01,0
29,2011-05-01,0
29,2011-06-01,0
29,2011-07-01,1
29,2011-08-01,0
29,2011-09-01,0
29,2011-10-01,0
29,2011-11-01,0
29,2011-12-01,0
29,2012-01-01,0
29,2012-02-01,0
29,2012-03-01,0
29,2012-04-01,1
29,2012-05-01,0
29,2012-06-01,0
29,2012-07-01,0
29,2012-08-01,2
29,2012-09-01,0
29,2012-10-01,0
29,2012-11-01,0
29,2012-12-01,0
29,2013-01-01,0
29,2013-02-01,0
29,2013-03-01,0
29,2013-04-01,0
29,2013-05-01,0
29,2013-06-01,1
29,2013-07-01,0
29,2013-08-01,1
29,2013-09-01,0
29,2013-10-01,0
29,2013-11-01,0
29,2013-12-01,0
29,2014-01-01,0
29,2014-02-01,0
29,2014-03-01,0
29,2014-04-01,0
29,2014-05-01,0
29,2014-06-01,0
29,2014-07-01,1
29,2014-08-01,0
29,2014-09-01,0
29,2014-10-01,0
29,2014-11-01,0
29,2014-12-01,0
29,2015-01-01,0
29,2015-02-01,1
29,2015-03-01,1
29,2015-04-01,0
29,2015-05-01,0
29,2015-06-01,0
29,2015-07-01,1
29,2015-08-01,1
29,2015-09-01,0
29,2015-10-01,0
29,2015-11-01,0
29,2015-12-01,0
29,2016-01-01,6
29,2016-02-01,2
29,2016-03-01,1
29,2016-04-01,1
29,2016-05-01,1
29,2016-06-01,2
29,2016-07-01,1
29,2016-08-01,0
29,2016-09-01,0
29,2016-10-01,0
29,2016-11-01,1
29,2016-12-01,0
29,2017-01-01,0
29,2017-02-01,1
29,2017-03-01,1
29,2017-04-01,0
29,2017-05-01,1
29,2017-06-01,0
29,2017-07-01,2
29,2017-08-01,9
29,2017-09-01,3
29,2017-10-01,13
29,2017-11-01,0
29,2017-12-01,0
29,2018-01-01,0
29,2018-02-01,1
29,2018-03-01,1
29,2018-04-01,1
29,2018-05-01,0
29,2018-06-01,1
29,2018-07-01,0
29,2018-08-01,2
29,2018-09-01,1
29,2018-10-01,0
29,2018-11-01,0
29,2018-12-01,0
29,2019-01-01,0
29,2019-02-01,1
29,2019-03-01,9
29,2019-04-01,0
29,2019-05-01,1
29,2019-06-01,3
29,2019-07-01,0
29,2019-08-01,0
29,2019-09-01,1
29,2019-10-01,2
29,2019-11-01,1
29,2019-12-01,3
29,2020-01-01,0
29,2020-02-01,1
29,2020-03-01,0
29,2020-04-01,0
29,2020-05-01,0
29,2020-06-01,1
29,2020-07-01,1
29,2020-08-01,1
29,2020-09-01,0
29,2020-10-01,2
29,2020-11-01,0
29,2020-12-01,0
29,2021-01-01,0
29,2021-02-01,0
29,2021-03-01,1
29,2021-04-01,0
30,2006-01-01,0
30,2006-02-01,0
30,2006-03-01,0
30,2006-04-01,0
30,2006-05-01,0
30,2006-06-01,0
30,2006-07-01,0
30,2006-08-01,0
30,2006-09-01,0
30,2006-10-01,0
30,2006-11-01,0
30,2006-12-01,0
30,2007-01-01,0
30,2007-02-01,0
30,2007-03-01,0
30,2007-04-01,0
30,2007-05-01,0
30,2007-06-01,0
30,2007-07-01,0
30,2007-08-01,0
30,2007-09-01,0
30,2007-10-01,0
30,2007-11-01,0
30,2007-12-01,0
30,2008-01-01,0
30,2008-02-01,0
30,2008-03-01,2
30,2008-04-01,0
30,2008-05-01,0
30,2008-06-01,1
30,2008-07-01,2
30,2008-08-01,1
30,2008-09-01,0
30,2008-10-01,1
30,2008-11-01,0
30,2008-12-01,0
30,2009-01-01,0
30,2009-02-01,1
30,2009-03-01,0
30,2009-04-01,0
30,2009-05-01,1
30,2009-06-01,1
30,2009-07-01,1
30,2009-08-01,2
30,2009-09-01,0
30,2009-10-01,0
30,2009-11-01,1
30,2009-12-01,1
30,2010-01-01,1
30,2010-02-01,0
30,2010-03-01,0
30,2010-04-01,4
30,2010-05-01,1
30,2010-06-01,0
30,2010-07-01,1
30,2010-08-01,0
30,2010-09-01,1
30,2010-10-01,0
30,2010-11-01,0
30,2010-12-01,0
30,2011-01-01,0
30,2011-02-01,0
30,2011-03-01,1
30,2011-04-01,0
30,2011-05-01,0
30,2011-06-01,0
30,2011-07-01,1
30,2011-08-01,0
30,2011-09-01,1
30,2011-10-01,0
30,2011-11-01,2
30,2011-12-01,0
30,2012-01-01,0
30,2012-02-01,0
30,2012-03-01,1
30,2012-04-01,0
30,2012-05-01,1
30,2012-06-01,0
30,2012-07-01,0
30,2012-08-01,1
30,2012-09-01,0
30,2012-10-01,0
30,2012-11-01,1
30,2012-12-01,0
30,2013-01-01,0
30,2013-02-01,3
30,2013-03-01,0
30,2013-04-01,1
30,2013-05-01,0
30,2013-06-01,1
30,2013-07-01,6
30,2013-08-01,1
30,2013-09-01,4
30,2013-10-01,2
30,2013-11-01,1
30,2013-12-01,0
30,2014-01-01,0
30,2014-02-01,1
30,2014-03-01,1
30,2014-04-01,0
30,2014-05-01,7
30,2014-06-01,3
30,2014-07-01,3
30,2014-08-01,0
30,2014-09-01,2
30,2014-10-01,2
30,2014-11-01,2
30,2014-12-01,4
30,2015-01-01,1
30,2015-02-01,0
30,2015-03-01,0
30,2015-04-01,0
30,2015-05-01,0
30,2015-06-01,1
30,2015-07-01,10
30,2015-08-01,9
30,2015-09-01,1
30,2015-10-01,0
30,2015-11-01,1
30,2015-12-01,1
30,2016-01-01,2
30,2016-02-01,2
30,2016-03-01,0
30,2016-04-01,0
30,2016-05-01,0
30,2016-06-01,0
30,2016-07-01,4
30,2016-08-01,2
30,2016-09-01,2
30,2016-10-01,0
30,2016-11-01,0
30,2016-12-01,0
30,2017-01-01,3
30,2017-02-01,0
30,2017-03-01,2
30,2017-04-01,1
30,2017-05-01,3
30,2017-06-01,4
30,2017-07-01,1
30,2017-08-01,3
30,2017-09-01,3
30,2017-10-01,1
30,2017-11-01,1
30,2017-12-01,3
30,2018-01-01,4
30,2018-02-01,0
30,2018-03-01,1
30,2018-04-01,4
30,2018-05-01,1
30,2018-06-01,1
30,2018-07-01,2
30,2018-08-01,1
30,2018-09-01,0
30,2018-10-01,0
30,2018-11-01,0
30,2018-12-01,1
30,2019-01-01,3
30,2019-02-01,0
30,2019-03-01,1
30,2019-04-01,3
30,2019-05-01,0
30,2019-06-01,5
30,2019-07-01,1
30,2019-08-01,0
30,2019-09-01,1
30,2019-10-01,1
30,2019-11-01,4
30,2019-12-01,0
30,2020-01-01,0
30,2020-02-01,0
30,2020-03-01,0
30,2020-04-01,0
30,2020-05-01,2
30,2020-06-01,0
30,2020-07-01,1
30,2020-08-01,11
30,2020-09-01,1
30,2020-10-01,2
30,2020-11-01,6
30,2020-12-01,1
30,2021-01-01,1
30,2021-02-01,1
30,2021-03-01,4
30,2021-04-01,2
31,2006-01-01,0
31,2006-02-01,0
31,2006-03-01,0
31,2006-04-01,0
31,2006-05-01,0
31,2006-06-01,0
31,2006-07-01,0
31,2006-08-01,0
31,2006-09-01,0
31,2006-10-01,0
31,2006-11-01,0
31,2006-12-01,0
31,2007-01-01,0
31,2007-02-01,0
31,2007-03-01,0
31,2007-04-01,0
31,2007-05-01,0
31,2007-06-01,0
31,2007-07-01,0
31,2007-08-01,0
31,2007-09-01,0
31,2007-10-01,0
31,2007-11-01,0
31,2007-12-01,0
31,2008-01-01,0
31,2008-02-01,0
31,2008-03-01,1
31,2008-04-01,0
31,2008-05-01,0
31,2008-06-01,0
31,2008-07-01,4
31,2008-08-01,2
31,2008-09-01,2
31,2008-10-01,2
31,2008-11-01,0
31,2008-12-01,1
31,2009-01-01,0
31,2009-02-01,0
31,2009-03-01,0
31,2009-04-01,0
31,2009-05-01,0
31,2009-06-01,0
31,2009-07-01,0
31,2009-08-01,0
31,2009-09-01,1
31,2009-10-01,0
31,2009-11-01,0
31,2009-12-01,0
31,2010-01-01,0
31,2010-02-01,0
31,2010-03-01,1
31,2010-04-01,0
31,2010-05-01,0
31,2010-06-01,0
31,2010-07-01,1
31,2010-08-01,0
31,2010-09-01,0
31,2010-10-01,0
31,2010-11-01,1
31,2010-12-01,0
31,2011-01-01,1
31,2011-02-01,0
31,2011-03-01,0
31,2011-04-01,0
31,2011-05-01,0
31,2011-06-01,1
31,2011-07-01,0
31,2011-08-01,0
31,2011-09-01,0
31,2011-10-01,1
31,2011-11-01,0
31,2011-12-01,0
31,2012-01-01,0
31,2012-02-01,0
31,2012-03-01,0
31,2012-04-01,0
31,2012-05-01,0
31,2012-06-01,0
31,2012-07-01,1
31,2012-08-01,2
31,2012-09-01,0
31,2012-10-01,0
31,2012-11-01,0
31,2012-12-01,0
31,2013-01-01,0
31,2013-02-01,1
31,2013-03-01,0
31,2013-04-01,1
31,2013-05-01,0
31,2013-06-01,0
31,2013-07-01,0
31,2013-08-01,1
31,2013-09-01,0
31,2013-10-01,0
31,2013-11-01,0
31,2013-12-01,0
31,2014-01-01,0
31,2014-02-01,0
31,2014-03-01,0
31,2014-04-01,2
31,2014-05-01,0
31,2014-06-01,0
31,2014-07-01,0
31,2014-08-01,0
31,2014-09-01,2
31,2014-10-01,3
31,2014-11-01,2
31,2014-12-01,0
31,2015-01-01,1
31,2015-02-01,1
31,2015-03-01,1
31,2015-04-01,0
31,2015-05-01,2
31,2015-06-01,0
31,2015-07-01,2
31,2015-08-01,0
31,2015-09-01,0
31,2015-10-01,0
31,2015-11-01,0
31,2015-12-01,1
31,2016-01-01,0
31,2016-02-01,0
31,2016-03-01,2
31,2016-04-01,0
31,2016-05-01,0
31,2016-06-01,0
31,2016-07-01,0
31,2016-08-01,0
31,2016-09-01,0
31,2016-10-01,0
31,2016-11-01,2
31,2016-12-01,0
31,2017-01-01,0
31,2017-02-01,1
31,2017-03-01,0
31,2017-04-01,0
31,2017-05-01,0
31,2017-06-01,0
31,2017-07-01,2
31,2017-08-01,1
31,2017-09-01,1
31,2017-10-01,1
31,2017-11-01,0
31,2017-12-01,0
31,2018-01-01,0
31,2018-02-01,1
31,2018-03-01,0
31,2018-04-01,0
31,2018-05-01,1
31,2018-06-01,3
31,2018-07-01,4
31,2018-08-01,0
31,2018-09-01,1
31,2018-10-01,0
31,2018-11-01,2
31,2018-12-01,0
31,2019-01-01,0
31,2019-02-01,0
31,2019-03-01,0
31,2019-04-01,0
31,2019-05-01,2
31,2019-06-01,0
31,2019-07-01,2
31,2019-08-01,0
31,2019-09-01,4
31,2019-10-01,0
31,2019-11-01,0
31,2019-12-01,0
31,2020-01-01,1
31,2020-02-01,1
31,2020-03-01,0
31,2020-04-01,2
31,2020-05-01,0
31,2020-06-01,1
31,2020-07-01,1
31,2020-08-01,0
31,2020-09-01,0
31,2020-10-01,0
31,2020-11-01,1
31,2020-12-01,0
31,2021-01-01,0
31,2021-02-01,0
31,2021-03-01,1
31,2021-04-01,1
32,2006-01-01,0
32,2006-02-01,0
32,2006-03-01,0
32,2006-04-01,0
32,2006-05-01,0
32,2006-06-01,0
32,2006-07-01,0
32,2006-08-01,0
32,2006-09-01,0
32,2006-10-01,0
32,2006-11-01,0
32,2006-12-01,0
32,2007-01-01,0
32,2007-02-01,0
32,2007-03-01,0
32,2007-04-01,0
32,2007-05-01,0
32,2007-06-01,0
32,2007-07-01,0
32,2007-08-01,0
32,2007-09-01,0
32,2007-10-01,0
32,2007-11-01,0
32,2007-12-01,0
32,2008-01-01,0
32,2008-02-01,1
32,2008-03-01,7
32,2008-04-01,7
32,2008-05-01,9
32,2008-06-01,5
32,2008-07-01,12
32,2008-08-01,6
32,2008-09-01,10
32,2008-10-01,17
32,2008-11-01,7
32,2008-12-01,3
32,2009-01-01,2
32,2009-02-01,2
32,2009-03-01,5
32,2009-04-01,2
32,2009-05-01,6
32,2009-06-01,7
32,2009-07-01,4
32,2009-08-01,4
32,2009-09-01,5
32,2009-10-01,8
32,2009-11-01,2
32,2009-12-01,4
32,2010-01-01,1
32,2010-02-01,2
32,2010-03-01,4
32,2010-04-01,2
32,2010-05-01,7
32,2010-06-01,5
32,2010-07-01,6
32,2010-08-01,6
32,2010-09-01,8
32,2010-10-01,8
32,2010-11-01,7
32,2010-12-01,3
32,2011-01-01,0
32,2011-02-01,2
32,2011-03-01,7
32,2011-04-01,8
32,2011-05-01,3
32,2011-06-01,12
32,2011-07-01,8
32,2011-08-01,5
32,2011-09-01,8
32,2011-10-01,5
32,2011-11-01,7
32,2011-12-01,5
32,2012-01-01,9
32,2012-02-01,4
32,2012-03-01,9
32,2012-04-01,9
32,2012-05-01,13
32,2012-06-01,17
32,2012-07-01,14
32,2012-08-01,6
32,2012-09-01,8
32,2012-10-01,13
32,2012-11-01,11
32,2012-12-01,7
32,2013-01-01,9
32,2013-02-01,7
32,2013-03-01,13
32,2013-04-01,12
32,2013-05-01,22
32,2013-06-01,20
32,2013-07-01,18
32,2013-08-01,12
32,2013-09-01,18
32,2013-10-01,16
32,2013-11-01,10
32,2013-12-01,15
32,2014-01-01,8
32,2014-02-01,15
32,2014-03-01,13
32,2014-04-01,12
32,2014-05-01,14
32,2014-06-01,20
32,2014-07-01,15
32,2014-08-01,17
32,2014-09-01,16
32,2014-10-01,30
32,2014-11-01,16
32,2014-12-01,8
32,2015-01-01,5
32,2015-02-01,11
32,2015-03-01,11
32,2015-04-01,15
32,2015-05-01,11
32,2015-06-01,16
32,2015-07-01,21
32,2015-08-01,10
32,2015-09-01,14
32,2015-10-01,15
32,2015-11-01,7
32,2015-12-01,14
32,2016-01-01,7
32,2016-02-01,5
32,2016-03-01,8
32,2016-04-01,9
32,2016-05-01,20
32,2016-06-01,11
32,2016-07-01,20
32,2016-08-01,12
32,2016-09-01,21
32,2016-10-01,10
32,2016-11-01,8
32,2016-12-01,11
32,2017-01-01,8
32,2017-02-01,5
32,2017-03-01,11
32,2017-04-01,11
32,2017-05-01,8
32,2017-06-01,13
32,2017-07-01,8
32,2017-08-01,20
32,2017-09-01,12
32,2017-10-01,11
32,2017-11-01,6
32,2017-12-01,9
32,2018-01-01,6
32,2018-02-01,6
32,2018-03-01,3
32,2018-04-01,8
32,2018-05-01,4
32,2018-06-01,12
32,2018-07-01,5
32,2018-08-01,11
32,2018-09-01,6
32,2018-10-01,13
32,2018-11-01,5
32,2018-12-01,5
32,2019-01-01,7
32,2019-02-01,6
32,2019-03-01,6
32,2019-04-01,9
32,2019-05-01,14
32,2019-06-01,9
32,2019-07-01,9
32,2019-08-01,10
32,2019-09-01,14
32,2019-10-01,11
32,2019-11-01,7
32,2019-12-01,9
32,2020-01-01,3
32,2020-02-01,9
32,2020-03-01,6
32,2020-04-01,3
32,2020-05-01,5
32,2020-06-01,5
32,2020-07-01,8
32,2020-08-01,13
32,2020-09-01,8
32,2020-10-01,1
32,2020-11-01,5
32,2020-12-01,5
32,2021-01-01,6
32,2021-02-01,6
32,2021-03-01,4
32,2021-04-01,1
33,2006-01-01,0
33,2006-02-01,0
33,2006-03-01,0
33,2006-04-01,0
33,2006-05-01,0
33,2006-06-01,0
33,2006-07-01,0
33,2006-08-01,0
33,2006-09-01,0
33,2006-10-01,0
33,2006-11-01,0
33,2006-12-01,0
33,2007-01-01,0
33,2007-02-01,0
33,2007-03-01,0
33,2007-04-01,0
33,2007-05-01,0
33,2007-06-01,0
33,2007-07-01,0
33,2007-08-01,0
33,2007-09-01,0
33,2007-10-01,0
33,2007-11-01,0
33,2007-12-01,0
33,2008-01-01,0
33,2008-02-01,1
33,2008-03-01,1
33,2008-04-01,1
33,2008-05-01,1
33,2008-06-01,1
33,2008-07-01,0
33,2008-08-01,1
33,2008-09-01,2
33,2008-10-01,1
33,2008-11-01,2
33,2008-12-01,0
33,2009-01-01,0
33,2009-02-01,0
33,2009-03-01,0
33,2009-04-01,1
33,2009-05-01,0
33,2009-06-01,2
33,2009-07-01,0
33,2009-08-01,1
33,2009-09-01,1
33,2009-10-01,0
33,2009-11-01,0
33,2009-12-01,1
33,2010-01-01,0
33,2010-02-01,0
33,2010-03-01,0
33,2010-04-01,1
33,2010-05-01,2
33,2010-06-01,1
33,2010-07-01,0
33,2010-08-01,0
33,2010-09-01,1
33,2010-10-01,0
33,2010-11-01,0
33,2010-12-01,0
33,2011-01-01,0
33,2011-02-01,0
33,2011-03-01,1
33,2011-04-01,3
33,2011-05-01,0
33,2011-06-01,2
33,2011-07-01,1
33,2011-08-01,0
33,2011-09-01,1
33,2011-10-01,4
33,2011-11-01,0
33,2011-12-01,1
33,2012-01-01,0
33,2012-02-01,0
33,2012-03-01,1
33,2012-04-01,4
33,2012-05-01,4
33,2012-06-01,0
33,2012-07-01,3
33,2012-08-01,0
33,2012-09-01,0
33,2012-10-01,2
33,2012-11-01,2
33,2012-12-01,4
33,2013-01-01,2
33,2013-02-01,2
33,2013-03-01,6
33,2013-04-01,5
33,2013-05-01,8
33,2013-06-01,1
33,2013-07-01,2
33,2013-08-01,1
33,2013-09-01,0
33,2013-10-01,3
33,2013-11-01,3
33,2013-12-01,5
33,2014-01-01,0
33,2014-02-01,1
33,2014-03-01,2
33,2014-04-01,1
33,2014-05-01,18
33,2014-06-01,5
33,2014-07-01,2
33,2014-08-01,4
33,2014-09-01,1
33,2014-10-01,4
33,2014-11-01,1
33,2014-12-01,2
33,2015-01-01,1
33,2015-02-01,0
33,2015-03-01,1
33,2015-04-01,2
33,2015-05-01,2
33,2015-06-01,2
33,2015-07-01,1
33,2015-08-01,4
33,2015-09-01,1
33,2015-10-01,1
33,2015-11-01,3
33,2015-12-01,2
33,2016-01-01,2
33,2016-02-01,0
33,2016-03-01,2
33,2016-04-01,4
33,2016-05-01,8
33,2016-06-01,4
33,2016-07-01,3
33,2016-08-01,4
33,2016-09-01,2
33,2016-10-01,2
33,2016-11-01,6
33,2016-12-01,1
33,2017-01-01,2
33,2017-02-01,5
33,2017-03-01,2
33,2017-04-01,3
33,2017-05-01,6
33,2017-06-01,2
33,2017-07-01,3
33,2017-08-01,5
33,2017-09-01,5
33,2017-10-01,1
33,2017-11-01,2
33,2017-12-01,3
33,2018-01-01,6
33,2018-02-01,3
33,2018-03-01,3
33,2018-04-01,4
33,2018-05-01,4
33,2018-06-01,3
33,2018-07-01,4
33,2018-08-01,5
33,2018-09-01,1
33,2018-10-01,5
33,2018-11-01,2
33,2018-12-01,2
33,2019-01-01,2
33,2019-02-01,1
33,2019-03-01,2
33,2019-04-01,2
33,2019-05-01,2
33,2019-06-01,2
33,2019-07-01,2
33,2019-08-01,2
33,2019-09-01,2
33,2019-10-01,2
33,2019-11-01,1
33,2019-12-01,2
33,2020-01-01,1
33,2020-02-01,0
33,2020-03-01,3
33,2020-04-01,1
33,2020-05-01,3
33,2020-06-01,2
33,2020-07-01,2
33,2020-08-01,3
33,2020-09-01,1
33,2020-10-01,2
33,2020-11-01,2
33,2020-12-01,0
33,2021-01-01,1
33,2021-02-01,6
33,2021-03-01,14
33,2021-04-01,1
34,2006-01-01,0
34,2006-02-01,0
34,2006-03-01,0
34,2006-04-01,0
34,2006-05-01,0
34,2006-06-01,0
34,2006-07-01,0
34,2006-08-01,0
34,2006-09-01,0
34,2006-10-01,0
34,2006-11-01,0
34,2006-12-01,0
34,2007-01-01,0
34,2007-02-01,0
34,2007-03-01,0
34,2007-04-01,0
34,2007-05-01,0
34,2007-06-01,0
34,2007-07-01,0
34,2007-08-01,0
34,2007-09-01,0
34,2007-10-01,0
34,2007-11-01,0
34,2007-12-01,0
34,2008-01-01,0
34,2008-02-01,0
34,2008-03-01,0
34,2008-04-01,4
34,2008-05-01,2
34,2008-06-01,4
34,2008-07-01,7
34,2008-08-01,1
34,2008-09-01,0
34,2008-10-01,3
34,2008-11-01,2
34,2008-12-01,1
34,2009-01-01,1
34,2009-02-01,0
34,2009-03-01,1
34,2009-04-01,0
34,2009-05-01,4
34,2009-06-01,1
34,2009-07-01,0
34,2009-08-01,1
34,2009-09-01,0
34,2009-10-01,0
34,2009-11-01,1
34,2009-12-01,1
34,2010-01-01,0
34,2010-02-01,0
34,2010-03-01,3
34,2010-04-01,1
34,2010-05-01,0
34,2010-06-01,0
34,2010-07-01,1
34,2010-08-01,1
34,2010-09-01,1
34,2010-10-01,1
34,2010-11-01,0
34,2010-12-01,1
34,2011-01-01,0
34,2011-02-01,0
34,2011-03-01,1
34,2011-04-01,1
34,2011-05-01,0
34,2011-06-01,0
34,2011-07-01,1
34,2011-08-01,1
34,2011-09-01,0
34,2011-10-01,0
34,2011-11-01,2
34,2011-12-01,1
34,2012-01-01,0
34,2012-02-01,0
34,2012-03-01,0
34,2012-04-01,0
34,2012-05-01,0
34,2012-06-01,0
34,2012-07-01,3
34,2012-08-01,0
34,2012-09-01,0
34,2012-10-01,0
34,2012-11-01,0
34,2012-12-01,0
34,2013-01-01,0
34,2013-02-01,0
34,2013-03-01,0
34,2013-04-01,0
34,2013-05-01,0
34,2013-06-01,0
34,2013-07-01,0
34,2013-08-01,0
34,2013-09-01,0
34,2013-10-01,1
34,2013-11-01,1
34,2013-12-01,0
34,2014-01-01,0
34,2014-02-01,0
34,2014-03-01,0
34,2014-04-01,0
34,2014-05-01,4
34,2014-06-01,1
34,2014-07-01,0
34,2014-08-01,0
34,2014-09-01,0
34,2014-10-01,0
34,2014-11-01,1
34,2014-12-01,0
34,2015-01-01,0
34,2015-02-01,0
34,2015-03-01,0
34,2015-04-01,0
34,2015-05-01,3
34,2015-06-01,5
34,2015-07-01,1
34,2015-08-01,1
34,2015-09-01,1
34,2015-10-01,0
34,2015-11-01,4
34,2015-12-01,3
34,2016-01-01,0
34,2016-02-01,1
34,2016-03-01,4
34,2016-04-01,0
34,2016-05-01,3
34,2016-06-01,5
34,2016-07-01,2
34,2016-08-01,10
34,2016-09-01,5
34,2016-10-01,4
34,2016-11-01,1
34,2016-12-01,0
34,2017-01-01,0
34,2017-02-01,0
34,2017-03-01,1
34,2017-04-01,1
34,2017-05-01,0
34,2017-06-01,0
34,2017-07-01,0
34,2017-08-01,0
34,2017-09-01,0
34,2017-10-01,18
34,2017-11-01,0
34,2017-12-01,0
34,2018-01-01,0
34,2018-02-01,0
34,2018-03-01,0
34,2018-04-01,1
34,2018-05-01,1
34,2018-06-01,0
34,2018-07-01,0
34,2018-08-01,2
34,2018-09-01,3
34,2018-10-01,1
34,2018-11-01,0
34,2018-12-01,0
34,2019-01-01,1
34,2019-02-01,0
34,2019-03-01,0
34,2019-04-01,3
34,2019-05-01,0
34,2019-06-01,0
34,2019-07-01,4
34,2019-08-01,1
34,2019-09-01,3
34,2019-10-01,3
34,2019-11-01,2
34,2019-12-01,3
34,2020-01-01,0
34,2020-02-01,2
34,2020-03-01,1
34,2020-04-01,10
34,2020-05-01,0
34,2020-06-01,0
34,2020-07-01,0
34,2020-08-01,3
34,2020-09-01,1
34,2020-10-01,0
34,2020-11-01,0
34,2020-12-01,0
34,2021-01-01,0
34,2021-02-01,0
34,2021-03-01,3
34,2021-04-01,0
35,2006-01-01,0
35,2006-02-01,0
35,2006-03-01,0
35,2006-04-01,0
35,2006-05-01,0
35,2006-06-01,0
35,2006-07-01,0
35,2006-08-01,0
35,2006-09-01,0
35,2006-10-01,0
35,2006-11-01,0
35,2006-12-01,0
35,2007-01-01,0
35,2007-02-01,0
35,2007-03-01,0
35,2007-04-01,0
35,2007-05-01,0
35,2007-06-01,0
35,2007-07-01,0
35,2007-08-01,0
35,2007-09-01,0
35,2007-10-01,0
35,2007-11-01,0
35,2007-12-01,0
35,2008-01-01,0
35,2008-02-01,0
35,2008-03-01,2
35,2008-04-01,2
35,2008-05-01,1
35,2008-06-01,3
35,2008-07-01,2
35,2008-08-01,0
35,2008-09-01,4
35,2008-10-01,3
35,2008-11-01,2
35,2008-12-01,1
35,2009-01-01,0
35,2009-02-01,0
35,2009-03-01,0
35,2009-04-01,0
35,2009-05-01,1
35,2009-06-01,0
35,2009-07-01,1
35,2009-08-01,0
35,2009-09-01,0
35,2009-10-01,0
35,2009-11-01,1
35,2009-12-01,1
35,2010-01-01,0
35,2010-02-01,1
35,2010-03-01,1
35,2010-04-01,0
35,2010-05-01,1
35,2010-06-01,1
35,2010-07-01,0
35,2010-08-01,2
35,2010-09-01,0
35,2010-10-01,1
35,2010-11-01,1
35,2010-12-01,0
35,2011-01-01,2
35,2011-02-01,0
35,2011-03-01,2
35,2011-04-01,0
35,2011-05-01,0
35,2011-06-01,2
35,2011-07-01,0
35,2011-08-01,3
35,2011-09-01,2
35,2011-10-01,0
35,2011-11-01,3
35,2011-12-01,1
35,2012-01-01,5
35,2012-02-01,1
35,2012-03-01,1
35,2012-04-01,4
35,2012-05-01,2
35,2012-06-01,3
35,2012-07-01,2
35,2012-08-01,2
35,2012-09-01,2
35,2012-10-01,4
35,2012-11-01,1
35,2012-12-01,0
35,2013-01-01,1
35,2013-02-01,2
35,2013-03-01,1
35,2013-04-01,2
35,2013-05-01,2
35,2013-06-01,4
35,2013-07-01,2
35,2013-08-01,5
35,2013-09-01,4
35,2013-10-01,4
35,2013-11-01,2
35,2013-12-01,3
35,2014-01-01,3
35,2014-02-01,1
35,2014-03-01,2
